60.533,59.726,61.881,60.719,60.728,59.863,61.926,60.756,60.755,59.894,61.931,60.779,60.772,59.947,62.087,60.881,60.846,60.005,62.171,60.963,60.91,60.071,62.194,61.064,61.074,60.267,62.333,61.126,61.074,60.191,62.229,61.103,57.458,57.03,57.252,58.308,57.632,57.165,57.317,58.391,57.658,57.176,57.301,58.416,57.697,57.218,57.418,58.462,57.719,57.227,57.463,58.532,57.808,57.351,57.522,58.618,57.95,57.476,57.635,58.666,57.947,57.461,57.572,58.73,40.349,40.9,41.581,39.75,40.501,40.995,41.581,39.746,40.492,41.048,41.654,39.819,40.494,41.008,41.677,39.805,40.485,41.045,41.764,39.885,40.528,41.069,41.765,39.978,40.75,41.308,41.918,40.027,40.724,41.289,41.824,40.062
60.525,60.973,61.765,60.529,60.707,61.105,61.791,60.594,60.771,61.091,61.776,60.58,60.784,61.201,61.992,60.703,60.894,61.251,62.077,60.803,60.95,61.29,62.074,60.842,61.098,61.472,62.175,60.887,61.081,61.411,62.065,60.925,59.223,57.085,57.986,57.675,59.368,57.218,58.047,57.752,59.432,57.242,58.028,57.777,59.506,57.339,58.198,57.864,59.552,57.336,58.217,57.91,59.615,57.428,58.303,58.029,59.757,57.569,58.355,58.035,59.744,57.493,58.245,58.019,41.691,42.213,40.826,41.232,41.81,42.34,40.875,41.254,41.8,42.318,40.814,41.297,41.863,42.357,40.926,41.295,41.847,42.378,40.958,41.364,41.895,42.389,40.953,41.424,42.031,42.564,41.078,41.457,42.026,42.536,41.053,41.52
60.521,59.692,61.871,60.7,60.661,59.813,61.94,60.79,60.772,59.904,61.919,60.77,60.749,59.904,62.064,60.879,60.856,60.006,62.143,60.942,60.937,60.068,62.166,61.046,61.015,60.156,62.257,61.063,60.996,60.142,62.25,61.099,57.403,56.931,57.196,58.286,57.54,57.071,57.283,58.388,57.698,57.193,57.304,58.44,57.712,57.213,57.424,58.479,57.716,57.226,57.419,58.483,57.793,57.332,57.525,58.678,57.933,57.413,57.576,58.652,57.857,57.359,57.521,58.602,40.321,40.784,41.537,39.699,40.423,40.978,41.621,39.762,40.51,41.048,41.653,39.821,40.493,41.037,41.672,39.81,40.532,41.075,41.72,39.837,40.571,41.097,41.754,39.968,40.677,41.2,41.826,39.942,40.619,41.135,41.845,39.975
60.524,60.884,61.766,60.522,60.696,61.085,61.855,60.583,60.773,61.089,61.731,60.559,60.815,61.213,62.003,60.716,60.893,61.313,62.043,60.782,60.987,61.335,62.021,60.844,61.013,61.393,62.134,60.872,60.981,61.354,62.125,60.867,59.257,57.053,57.942,57.661,59.372,57.197,58.046,57.773,59.498,57.278,58.016,57.809,59.57,57.354,58.194,57.846,59.506,57.334,58.156,57.859,59.604,57.414,58.239,58.012,59.708,57.496,58.313,57.991,59.623,57.448,58.304,58.001,41.59,42.102,40.701,41.179,41.765,42.304,40.833,41.243,41.834,42.347,40.806,41.301,41.891,42.367,40.944,41.321,41.891,42.443,40.967,41.346,41.942,42.453,41.007,41.465,42.027,42.518,41.042,41.434,41.928,42.46,40.984,41.416
60.47,59.716,61.871,60.697,60.696,59.885,61.992,60.776,60.697,59.825,61.856,60.771,60.772,59.953,62.136,60.936,60.89,60.051,62.177,60.982,60.967,60.076,62.17,61.037,60.997,60.171,62.285,61.087,61.012,60.144,62.212,61.039,57.457,57.046,57.218,58.283,57.601,57.139,57.352,58.416,57.663,57.199,57.273,58.469,57.745,57.225,57.468,58.477,57.715,57.229,57.424,58.496,57.818,57.301,57.506,58.636,57.89,57.415,57.597,58.663,57.895,57.41,57.545,58.65,40.274,40.877,41.539,39.693,40.438,41.024,41.678,39.807,40.446,41.042,41.612,39.845,40.517,41.003,41.74,39.858,40.569,41.128,41.74,39.82,40.588,41.109,41.806,40.004,40.673,41.227,41.853,39.987,40.644,41.196,41.768,39.959
60.488,60.969,61.735,60.493,60.73,61.131,61.872,60.618,60.719,61.073,61.717,60.577,60.777,61.178,62.034,60.758,60.901,61.289,62.07,60.767,60.99,61.296,62.047,60.842,61.034,61.464,62.2,60.901,61.046,61.386,62.091,60.858,59.275,57.13,57.934,57.666,59.435,57.277,58.075,57.765,59.447,57.251,58,57.81,59.535,57.341,58.229,57.886,59.529,57.328,58.193,57.905,59.67,57.448,58.274,58.004,59.693,57.535,58.342,58.022,59.731,57.504,58.28,58.024,41.695,42.238,40.773,41.189,41.798,42.331,40.894,41.283,41.844,42.341,40.809,41.315,41.855,42.337,40.956,41.353,41.902,42.42,40.934,41.319,41.914,42.435,40.998,41.482,42.052,42.565,41.101,41.457,42.012,42.503,41.015,41.473
60.462,59.671,61.855,60.675,60.667,59.865,61.958,60.752,60.773,59.925,61.934,60.797,60.755,59.934,62.09,60.886,60.857,59.997,62.172,60.962,60.903,60.052,62.144,61.034,61.052,60.225,62.325,61.045,60.995,60.153,62.262,61.087,57.449,57.008,57.215,58.301,57.601,57.168,57.311,58.347,57.693,57.23,57.341,58.481,57.736,57.26,57.446,58.49,57.712,57.207,57.458,58.567,57.845,57.393,57.516,58.644,57.951,57.444,57.624,58.602,57.875,57.413,57.593,58.702,40.316,40.907,41.572,39.717,40.409,40.986,41.609,39.718,40.48,41.045,41.672,39.889,40.49,41.047,41.686,39.826,40.536,41.079,41.765,39.879,40.546,41.166,41.777,39.997,40.728,41.22,41.875,39.922,40.629,41.201,41.87,40.054
60.512,60.938,61.786,60.545,60.713,61.104,61.852,60.581,60.856,61.122,61.806,60.609,60.822,61.259,62.023,60.718,60.929,61.29,62.085,60.817,60.966,61.338,62.032,60.847,61.078,61.434,62.223,60.866,61.042,61.423,62.179,60.92,59.284,57.109,57.994,57.701,59.395,57.245,58.072,57.752,59.54,57.321,58.083,57.835,59.563,57.382,58.198,57.862,59.58,57.365,58.217,57.956,59.667,57.462,58.252,58.034,59.782,57.59,58.42,58.029,59.704,57.509,58.337,58.064,41.694,42.216,40.799,41.208,41.758,42.288,40.793,41.189,41.789,42.305,40.814,41.325,41.903,42.398,40.951,41.323,41.891,42.427,40.988,41.407,42.005,42.498,41.011,41.479,42.029,42.507,41.053,41.424,41.985,42.537,41.092,41.516
60.538,59.729,61.908,60.746,60.734,59.913,61.996,60.804,60.817,59.932,61.941,60.81,60.83,60.024,62.186,60.953,60.905,60.068,62.178,60.991,60.972,60.102,62.214,61.068,61.012,60.182,62.295,61.086,61.017,60.172,62.325,61.12,57.477,57.029,57.264,58.326,57.618,57.169,57.34,58.41,57.752,57.245,57.332,58.457,57.752,57.267,57.502,58.502,57.761,57.302,57.481,58.567,57.874,57.357,57.557,58.698,57.964,57.504,57.682,58.719,57.909,57.4,57.619,58.682,40.331,40.892,41.574,39.723,40.46,41.004,41.609,39.766,40.514,41.043,41.642,39.841,40.546,41.067,41.768,39.881,40.565,41.136,41.778,39.915,40.631,41.167,41.855,40.052,40.668,41.229,41.852,39.999,40.658,41.223,41.9,40.01
60.615,61.001,61.8,60.545,60.748,61.167,61.928,60.666,60.832,61.167,61.82,60.624,60.879,61.279,62.114,60.828,60.937,61.325,62.06,60.814,61.038,61.341,62.103,60.902,61.059,61.456,62.191,60.937,61.067,61.447,62.234,60.942,59.323,57.149,58.019,57.713,59.416,57.28,58.111,57.799,59.529,57.336,58.083,57.829,59.56,57.383,58.286,57.922,59.565,57.406,58.224,57.95,59.716,57.462,58.31,58.082,59.755,57.584,58.413,58.098,59.744,57.522,58.362,58.06,41.683,42.212,40.78,41.195,41.771,42.332,40.905,41.299,41.901,42.399,40.864,41.325,41.875,42.382,41.023,41.388,41.94,42.473,40.988,41.404,41.99,42.462,41.034,41.517,42.077,42.571,41.138,41.511,42.038,42.537,41.061,41.471
