60.73,59.915,62.064,60.907,60.925,60.068,62.14,60.958,60.944,60.083,62.129,60.978,60.977,60.161,62.305,61.099,61.075,60.236,62.406,61.205,61.154,60.305,62.417,61.276,61.269,60.457,62.529,61.322,61.282,60.395,62.43,61.3,57.666,57.236,57.446,58.503,57.829,57.364,57.536,58.608,57.873,57.388,57.513,58.635,57.923,57.453,57.656,58.692,57.962,57.469,57.711,58.776,58.057,57.595,57.77,58.852,58.163,57.672,57.826,58.861,58.154,57.667,57.778,58.925,40.56,41.102,41.76,39.934,40.691,41.181,41.794,39.949,40.688,41.257,41.863,40.021,40.696,41.23,41.9,40.029,40.716,41.276,42.002,40.135,40.774,41.302,41.995,40.218,40.964,41.509,42.109,40.205,40.917,41.484,42.021,40.263
60.732,61.168,61.956,60.721,60.907,61.309,62.006,60.808,60.974,61.292,61.983,60.783,61.003,61.428,62.221,60.937,61.132,61.485,62.318,61.049,61.202,61.537,62.319,61.065,61.294,61.667,62.379,61.097,61.308,61.626,62.273,61.125,59.439,57.294,58.19,57.876,59.567,57.425,58.262,57.98,59.662,57.46,58.242,57.993,59.736,57.586,58.446,58.112,59.797,57.584,58.47,58.166,59.866,57.692,58.567,58.273,59.975,57.773,58.552,58.244,59.966,57.715,58.458,58.222,41.896,42.413,41.022,41.424,41.993,42.531,41.075,41.461,42.015,42.525,41.014,41.499,42.074,42.578,41.163,41.529,42.082,42.609,41.2,41.609,42.137,42.63,41.21,41.667,42.257,42.777,41.278,41.657,42.241,42.744,41.26,41.72
60.727,59.892,62.076,60.907,60.866,60.022,62.143,60.997,60.976,60.106,62.126,60.98,60.975,60.134,62.289,61.113,61.091,60.242,62.378,61.179,61.184,60.318,62.403,61.257,61.207,60.346,62.458,61.272,61.217,60.358,62.459,61.297,57.623,57.145,57.417,58.5,57.759,57.29,57.501,58.613,57.924,57.41,57.518,58.651,57.948,57.456,57.672,58.727,57.967,57.472,57.669,58.729,58.051,57.597,57.793,58.911,58.146,57.62,57.781,58.864,58.087,57.578,57.742,58.811,40.525,40.991,41.749,39.912,40.628,41.187,41.819,39.969,40.716,41.252,41.852,40.019,40.711,41.25,41.89,40.047,40.767,41.304,41.956,40.077,40.818,41.341,42.007,40.213,40.89,41.412,42.031,40.147,40.836,41.341,42.06,40.18
60.728,61.087,61.973,60.724,60.892,61.27,62.036,60.769,60.962,61.285,61.931,60.764,61.032,61.424,62.221,60.946,61.12,61.541,62.275,61.018,61.226,61.57,62.25,61.06,61.206,61.578,62.333,61.075,61.188,61.556,62.318,61.055,59.48,57.275,58.17,57.885,59.585,57.395,58.243,57.977,59.712,57.489,58.23,58.025,59.794,57.579,58.431,58.088,59.748,57.575,58.4,58.102,59.85,57.666,58.491,58.245,59.926,57.695,58.513,58.197,59.84,57.664,58.518,58.209,41.801,42.314,40.923,41.392,41.967,42.495,41.015,41.431,42.03,42.542,41.001,41.494,42.083,42.562,41.154,41.545,42.112,42.666,41.199,41.578,42.174,42.682,41.255,41.702,42.249,42.722,41.235,41.632,42.135,42.663,41.19,41.616
60.671,59.909,62.061,60.88,60.871,60.046,62.16,60.943,60.869,60.003,62.044,60.966,60.974,60.159,62.353,61.155,61.11,60.272,62.396,61.201,61.195,60.299,62.382,61.233,61.19,60.36,62.476,61.274,61.2,60.332,62.39,61.214,57.681,57.264,57.437,58.492,57.795,57.315,57.525,58.598,57.85,57.394,57.475,58.677,57.956,57.439,57.691,58.702,57.948,57.463,57.657,58.722,58.052,57.533,57.731,58.846,58.092,57.606,57.787,58.85,58.095,57.618,57.746,58.853,40.484,41.093,41.753,39.906,40.642,41.205,41.864,39.973,40.624,41.219,41.8,40.033,40.701,41.18,41.948,40.071,40.787,41.343,41.963,40.035,40.815,41.323,42.029,40.221,40.884,41.42,42.051,40.171,40.839,41.39,41.958,40.147
60.703,61.179,61.933,60.676,60.889,61.287,62.024,60.771,60.874,61.241,61.896,60.764,60.971,61.374,62.241,60.972,61.112,61.5,62.267,60.974,61.198,61.504,62.248,61.043,61.225,61.65,62.382,61.081,61.222,61.57,62.278,61.041,59.511,57.364,58.158,57.874,59.625,57.448,58.241,57.927,59.622,57.434,58.193,58.001,59.736,57.541,58.443,58.105,59.755,57.551,58.406,58.115,59.884,57.663,58.49,58.212,59.892,57.717,58.519,58.203,59.918,57.704,58.49,58.23,41.916,42.458,41.005,41.411,42.009,42.527,41.073,41.458,42.022,42.519,40.994,41.5,42.035,42.52,41.157,41.56,42.122,42.632,41.142,41.525,42.129,42.652,41.224,41.701,42.263,42.759,41.285,41.64,42.201,42.696,41.216,41.667
60.676,59.883,62.053,60.851,60.82,60.004,62.103,60.897,60.926,60.091,62.108,60.97,60.942,60.125,62.285,61.082,61.054,60.193,62.359,61.15,61.098,60.245,62.339,61.225,61.236,60.401,62.499,61.217,61.165,60.329,62.452,61.277,57.682,57.24,57.444,58.513,57.781,57.334,57.466,58.513,57.864,57.41,57.524,58.653,57.919,57.448,57.641,58.685,57.921,57.413,57.653,58.76,58.042,57.589,57.715,58.835,58.134,57.615,57.796,58.78,58.049,57.594,57.795,58.903,40.529,41.124,41.794,39.941,40.606,41.184,41.785,39.883,40.643,41.216,41.85,40.062,40.679,41.219,41.878,40.016,40.738,41.272,41.954,40.063,40.745,41.363,41.987,40.197,40.926,41.4,42.052,40.083,40.792,41.372,42.063,40.24
60.729,61.14,61.989,60.733,60.876,61.259,61.998,60.729,61.015,61.287,61.978,60.782,60.991,61.435,62.197,60.902,61.11,61.472,62.263,60.999,61.153,61.525,62.209,61.022,61.242,61.604,62.387,61.028,61.212,61.595,62.362,61.115,59.508,57.333,58.219,57.918,59.59,57.419,58.232,57.915,59.716,57.498,58.264,58.006,59.729,57.55,58.373,58.043,59.77,57.556,58.41,58.144,59.857,57.651,58.439,58.212,59.949,57.752,58.578,58.195,59.885,57.69,58.524,58.261,41.906,42.42,41.015,41.429,41.973,42.489,40.971,41.361,41.961,42.481,40.996,41.51,42.082,42.578,41.134,41.509,42.081,42.611,41.173,41.593,42.199,42.694,41.211,41.669,42.212,42.682,41.211,41.582,42.146,42.704,41.273,41.703
60.759,59.952,62.114,60.94,60.9,60.064,62.149,60.957,60.982,60.106,62.107,60.97,60.983,60.179,62.345,61.119,61.075,60.244,62.357,61.176,61.151,60.271,62.379,61.228,61.166,60.336,62.453,61.251,61.194,60.355,62.508,61.314,57.708,57.255,57.487,58.541,57.81,57.341,57.498,58.576,57.932,57.427,57.509,58.621,57.907,57.426,57.66,58.669,57.931,57.478,57.66,58.752,58.056,57.527,57.722,58.863,58.113,57.658,57.828,58.883,58.089,57.59,57.808,58.874,40.56,41.105,41.795,39.94,40.66,41.194,41.776,39.927,40.69,41.228,41.828,40.02,40.711,41.228,41.933,40.043,40.736,41.297,41.955,40.086,40.813,41.342,42.03,40.215,40.824,41.375,41.994,40.138,40.819,41.397,42.08,40.208
60.823,61.213,62,60.74,60.916,61.329,62.093,60.821,61.005,61.342,61.973,60.783,61.014,61.412,62.249,60.975,61.088,61.495,62.235,60.991,61.208,61.508,62.258,61.055,61.203,61.603,62.35,61.108,61.255,61.64,62.418,61.136,59.535,57.365,58.228,57.924,59.61,57.455,58.279,57.968,59.707,57.519,58.247,57.995,59.707,57.523,58.43,58.071,59.721,57.575,58.395,58.132,59.896,57.632,58.472,58.234,59.904,57.723,58.559,58.261,59.932,57.722,58.56,58.258,41.905,42.431,40.998,41.408,41.97,42.516,41.069,41.459,42.079,42.582,41.048,41.504,42.036,42.537,41.169,41.545,42.094,42.63,41.152,41.571,42.165,42.636,41.197,41.677,42.218,42.71,41.265,41.656,42.209,42.722,41.258,41.665
