60.439,59.613,61.744,60.58,60.6,59.736,61.788,60.601,60.587,59.72,61.758,60.607,60.612,59.804,61.94,60.727,60.688,59.847,62.016,60.818,60.78,59.931,62.038,60.906,60.909,60.11,62.197,60.997,60.962,60.086,62.125,60.995,57.436,56.988,57.174,58.222,57.553,57.083,57.24,58.305,57.565,57.073,57.194,58.317,57.611,57.149,57.346,58.371,57.622,57.12,57.346,58.412,57.707,57.251,57.422,58.51,57.825,57.349,57.518,58.568,57.871,57.395,57.519,58.666,40.373,40.921,41.557,39.717,40.471,40.945,41.542,39.701,40.45,41.011,41.605,39.767,40.431,40.972,41.644,39.767,40.425,40.985,41.702,39.834,40.477,40.998,41.685,39.931,40.672,41.216,41.828,39.934,40.654,41.241,41.787,40.043
60.449,60.881,61.642,60.397,60.582,60.971,61.669,60.461,60.622,60.924,61.616,60.416,60.65,61.073,61.869,60.584,60.765,61.109,61.946,60.676,60.835,61.165,61.946,60.707,60.937,61.319,62.054,60.781,61.005,61.33,61.99,60.825,59.213,57.056,57.924,57.602,59.292,57.148,57.981,57.69,59.364,57.151,57.932,57.679,59.422,57.278,58.145,57.804,59.477,57.252,58.128,57.823,59.528,57.362,58.231,57.943,59.643,57.454,58.246,57.956,59.693,57.459,58.209,57.973,41.723,42.239,40.822,41.214,41.768,42.302,40.84,41.226,41.772,42.28,40.758,41.239,41.807,42.317,40.907,41.273,41.82,42.334,40.913,41.329,41.857,42.354,40.933,41.401,41.978,42.492,40.998,41.389,41.985,42.502,41.029,41.493
60.445,59.603,61.77,60.587,60.534,59.69,61.808,60.655,60.622,59.743,61.757,60.621,60.629,59.792,61.945,60.764,60.739,59.891,62.022,60.814,60.812,59.949,62.027,60.891,60.846,60.008,62.144,60.971,60.92,60.074,62.18,61.006,57.403,56.91,57.169,58.24,57.487,57.017,57.225,58.333,57.63,57.11,57.206,58.336,57.637,57.15,57.371,58.421,57.661,57.162,57.354,58.409,57.731,57.28,57.464,58.585,57.812,57.311,57.493,58.589,57.821,57.32,57.503,58.564,40.338,40.819,41.562,39.716,40.402,40.967,41.601,39.743,40.476,41.015,41.596,39.767,40.461,40.983,41.626,39.78,40.5,41.041,41.694,39.828,40.547,41.091,41.744,39.961,40.6,41.125,41.762,39.891,40.585,41.101,41.845,39.958
60.452,60.795,61.673,60.412,60.561,60.937,61.695,60.434,60.615,60.937,61.572,60.411,60.679,61.079,61.886,60.605,60.783,61.199,61.933,60.665,60.864,61.207,61.873,60.708,60.856,61.24,62.029,60.786,60.902,61.274,62.037,60.766,59.265,57.041,57.922,57.634,59.312,57.117,57.956,57.693,59.422,57.196,57.925,57.708,59.47,57.269,58.134,57.791,59.452,57.281,58.096,57.797,59.536,57.351,58.158,57.92,59.594,57.383,58.231,57.93,59.577,57.412,58.267,57.964,41.626,42.13,40.724,41.192,41.757,42.275,40.79,41.208,41.806,42.314,40.761,41.247,41.816,42.3,40.887,41.278,41.845,42.404,40.939,41.323,41.921,42.431,40.996,41.446,41.961,42.433,40.962,41.374,41.887,42.423,40.958,41.394
60.395,59.618,61.756,60.568,60.533,59.702,61.819,60.606,60.532,59.66,61.696,60.616,60.628,59.821,62.026,60.836,60.782,59.945,62.054,60.851,60.83,59.931,62.01,60.881,60.857,60.043,62.167,60.982,60.92,60.064,62.108,60.929,57.459,57.023,57.186,58.241,57.516,57.029,57.232,58.31,57.567,57.1,57.172,58.37,57.641,57.138,57.405,58.423,57.667,57.18,57.363,58.422,57.742,57.217,57.398,58.522,57.779,57.306,57.499,58.576,57.842,57.376,57.503,58.605,40.303,40.899,41.554,39.701,40.413,40.97,41.629,39.737,40.393,40.985,41.56,39.792,40.443,40.93,41.697,39.815,40.53,41.094,41.711,39.791,40.557,41.065,41.749,39.961,40.611,41.131,41.771,39.906,40.595,41.156,41.734,39.93
60.415,60.881,61.61,60.346,60.535,60.939,61.683,60.43,60.538,60.904,61.562,60.43,60.633,61.04,61.907,60.651,60.787,61.171,61.92,60.626,60.832,61.135,61.877,60.686,60.886,61.315,62.056,60.775,60.927,61.284,61.982,60.752,59.278,57.112,57.886,57.596,59.333,57.153,57.949,57.639,59.335,57.146,57.892,57.702,59.427,57.239,58.147,57.818,59.461,57.264,58.104,57.812,59.568,57.334,58.155,57.878,59.566,57.402,58.214,57.917,59.647,57.449,58.238,57.985,41.732,42.258,40.781,41.188,41.763,42.287,40.82,41.215,41.777,42.279,40.746,41.255,41.783,42.267,40.901,41.303,41.86,42.376,40.88,41.27,41.862,42.378,40.932,41.414,41.963,42.461,40.987,41.365,41.941,42.456,40.986,41.446
60.381,59.582,61.734,60.526,60.477,59.667,61.767,60.565,60.587,59.761,61.779,60.642,60.605,59.783,61.942,60.756,60.733,59.878,62.017,60.801,60.737,59.886,61.979,60.872,60.892,60.068,62.171,60.906,60.865,60.038,62.151,60.979,57.444,56.985,57.173,58.237,57.485,57.044,57.175,58.226,57.574,57.116,57.229,58.354,57.613,57.138,57.335,58.385,57.636,57.13,57.356,58.454,57.719,57.259,57.379,58.497,57.802,57.295,57.486,58.487,57.773,57.334,57.536,58.653,40.332,40.918,41.581,39.715,40.363,40.944,41.545,39.643,40.396,40.97,41.61,39.806,40.419,40.956,41.609,39.752,40.491,41.013,41.696,39.803,40.467,41.08,41.708,39.907,40.639,41.097,41.76,39.801,40.534,41.13,41.835,40.015
60.421,60.828,61.654,60.392,60.524,60.914,61.652,60.384,60.652,60.938,61.624,60.428,60.64,61.082,61.842,60.556,60.761,61.124,61.902,60.638,60.78,61.16,61.838,60.658,60.879,61.253,62.047,60.701,60.891,61.287,62.04,60.8,59.256,57.072,57.937,57.623,59.288,57.116,57.922,57.608,59.409,57.189,57.94,57.685,59.414,57.234,58.061,57.733,59.463,57.261,58.1,57.822,59.521,57.318,58.104,57.873,59.611,57.421,58.262,57.89,59.596,57.415,58.246,57.996,41.709,42.218,40.792,41.2,41.731,42.246,40.722,41.121,41.713,42.228,40.721,41.234,41.806,42.307,40.862,41.244,41.809,42.343,40.897,41.321,41.916,42.414,40.923,41.386,41.915,42.39,40.914,41.302,41.878,42.459,41.028,41.469
60.444,59.629,61.774,60.594,60.555,59.727,61.803,60.597,60.608,59.739,61.739,60.603,60.623,59.821,61.985,60.757,60.711,59.884,61.985,60.802,60.788,59.909,62.01,60.858,60.797,59.981,62.116,60.923,60.87,60.037,62.177,60.989,57.451,56.984,57.199,58.245,57.511,57.044,57.194,58.255,57.605,57.105,57.174,58.286,57.577,57.105,57.341,58.353,57.62,57.174,57.338,58.419,57.728,57.204,57.4,58.539,57.783,57.34,57.519,58.584,57.804,57.314,57.524,58.596,40.355,40.899,41.578,39.713,40.425,40.95,41.544,39.685,40.429,40.963,41.555,39.728,40.436,40.95,41.667,39.776,40.461,41.03,41.675,39.802,40.533,41.065,41.75,39.95,40.535,41.098,41.721,39.864,40.557,41.144,41.837,39.974
60.496,60.881,61.649,60.393,60.561,60.964,61.728,60.45,60.611,60.947,61.577,60.395,60.636,61.046,61.872,60.6,60.701,61.108,61.839,60.607,60.836,61.134,61.883,60.689,60.836,61.24,61.998,60.766,60.91,61.294,62.063,60.792,59.263,57.089,57.94,57.629,59.304,57.146,57.965,57.645,59.375,57.175,57.897,57.641,59.364,57.193,58.103,57.745,59.396,57.243,58.054,57.787,59.558,57.305,58.15,57.921,59.587,57.407,58.247,57.959,59.632,57.429,58.261,57.963,41.702,42.225,40.783,41.187,41.731,42.271,40.823,41.213,41.818,42.31,40.76,41.217,41.757,42.267,40.905,41.28,41.826,42.354,40.862,41.282,41.877,42.355,40.925,41.415,41.953,42.44,40.994,41.389,41.949,42.468,41.009,41.429
